Time,SoC,Temp,Vol,Curr
287,92.8893182509558,19.9141523282067,4.06705076076158,3.39584377804936
288,92.8692117795958,19.91468613167,4.06696209066829,3.39578953453013
289,92.8491061805214,19.9153335763729,4.06687342478059,3.39573529503058
290,92.8290005443208,19.9159668292414,4.06678475905185,3.39568105711041
291,92.8088946948432,19.916556443423,4.0666960922816,3.39562682004652
292,92.7887889156524,19.9171795485119,4.06660742575848,3.39557258461713
293,92.7686830442087,19.9178262278286,4.06651875896949,3.39551835051315
294,92.748576804151,19.9185231794435,4.0664300906732,3.39546411698635
295,92.7284699128302,19.919225890992,4.06634141959586,3.39540988326928
296,92.7083623586626,19.9199252821089,4.06625274554461,3.39535564924589
297,92.6882542941825,19.9206517489934,4.06616406919184,3.39530141532218
298,92.6681456362973,19.9214094639121,4.06607539031776,3.39524718136601
299,92.6480362652625,19.9221639365609,4.06598670829223,3.39519294699765
300,92.6279263063425,19.9229173336937,4.06589802359758,3.39513871250818
301,92.6078159215959,19.9236707473117,4.06580933696241,3.39508447833729
302,92.5877052234641,19.9244400335531,4.06572064891134,3.39503024480145
303,92.5675941252088,19.9252467803792,4.06563195919901,3.3949760117527
304,92.5474824391279,19.9260509661766,4.06554326692468,3.3949217786482
305,92.5273702283262,19.9268531607847,4.06545457227784,3.3948675456024
306,92.5072575772116,19.9277021851533,4.06536587570529,3.39481331288476
307,92.48714428993,19.928565466249,4.06527717642039,3.39475908002105
308,92.4670302156786,19.9294771483457,4.06518847374098,3.39470484660032
309,92.44691520776,19.9303872451079,4.06509976696384,3.39465061219861
310,92.4267993757637,19.9312938708843,4.06501105646482,3.39459637704266
311,92.406682915098,19.9322288290996,4.06492234313708,3.39454214167127
312,92.3865657614854,19.9331867851387,4.0648336268283,3.39448790599279
313,92.3664478015076,19.9341863868845,4.06474490700636,3.39443366968624
314,92.3463288768032,19.9351979478961,4.06465618299003,3.3943794323414
315,92.326208930318,19.9362597263305,4.06456745449882,3.39432519378924
316,92.3060878752076,19.937332042583,4.06447872112899,3.39427095378685
317,92.2859656984004,19.9384437585962,4.06438998284509,3.39421671231276
318,92.2658423663286,19.9395530358606,4.06430123943576,3.39416246924012
319,92.2457180706777,19.9406587617525,4.06421249166422,3.39410822502903
320,92.2255930372723,19.9417939425164,4.06412374057819,3.39405398031105
321,92.2054672118421,19.942948698092,4.06403498606465,3.39399973501828
322,92.1853404665659,19.944181508248,4.06394622758448,3.39394548882614
323,92.165212406359,19.9454360937863,4.06385746347576,3.39389124073315
324,92.1450829522148,19.946687548833,4.06376869315518,3.39383699038804
325,92.1249523659836,19.9479441633898,4.06367991771149,3.39378273844722
326,92.1048208112292,19.9492429669044,4.06359113799725,3.39372848542493
327,92.0846882299827,19.9505400086185,4.06350235375771,3.39367423116753
